id,city_id,first_name,last_name,email,phone,gender,segment,birth_date,is_active
16370,310,Erika,Maddox,erika.maddox@gmail.com,+44-5922-8968,Prefer Not to Say,Standard,1965-03-02,True
16371,347,Olivia,Pearson,olivia.pearson@gmail.com,+1-2030-4969,Female,Standard,1973-03-28,True
16372,25,Christopher,Baker,christopher.baker@gmail.com,+34-3206-6198,Male,Premium,1968-12-26,True
16373,386,Christina,Ramirez,christina.ramirez1@gmail.com,+49-0500-4588,Female,Occasional,1992-07-01,True
16374,448,Tracy,Gould,tracy.gould@gmail.com,+1-4242-5017,Female,Occasional,1961-06-10,False
16375,106,Michelle,Thomas,michelle.thomas1@gmail.com,8709-0300,Female,Occasional,2007-10-03,True
16376,416,Katherine,Pugh,katherine.pugh@gmail.com,+1-9285-9916,Female,Occasional,1990-07-03,True
16377,644,Benjamin,Kelly,benjamin.kelly@gmail.com,,Male,Standard,1987-06-06,True
16378,355,Sarah,Perez,sarah.perez1@gmail.com,,Female,Standard,1985-07-07,True
16379,777,Mark,Rice,mark.rice@gmail.com,+1-4677-1490,Male,Standard,1951-08-25,False
16380,735,Abigail,Wallace,abigail.wallace@gmail.com,+44-6692-9760,Female,Sports Enthusiast,2008-05-17,True
16381,258,Frank,Rodriguez,frank.rodriguez@gmail.com,+49-7965-1310,Male,Occasional,1992-04-09,True
16382,722,Kimberly,Bailey,kimberly.bailey@gmail.com,+52-8541-6122,Female,Sports Enthusiast,1996-12-21,True
16383,148,Debbie,Wilson,debbie.wilson@gmail.com,+44-9644-0034,Other,Standard,1966-09-28,True
16384,789,Andre,Lee,andre.lee@gmail.com,+34-7984-1571,Male,Occasional,1979-01-02,True
16385,68,Matthew,Hamilton,matthew.hamilton@gmail.com,+1-7841-3882,Male,Sports Enthusiast,1967-07-07,True
16386,64,Carlos,Smith,carlos.smith1@gmail.com,+49-3460-2062,Male,Occasional,1958-12-15,True
16387,533,Henry,Garcia,henry.garcia@gmail.com,+1-5906-7666,Male,Standard,1952-07-21,True
16388,323,Diana,Harmon,diana.harmon@gmail.com,,Female,Premium,1962-08-14,True
16389,795,Jason,Bean,jason.bean@gmail.com,+1-7176-6520,Male,Sports Enthusiast,1961-07-07,True
16390,796,Angela,Russell,angela.russell@gmail.com,+34-9109-7310,Female,Sports Enthusiast,1986-06-23,True
16391,658,Jennifer,Stevens,jennifer.stevens@gmail.com,9050-3268,Female,Standard,1951-09-11,True
16392,228,James,Smith,james.smith7@gmail.com,2600-7952,Male,Standard,2002-12-04,True
16393,469,Brandon,Cook,brandon.cook@gmail.com,+1-8140-3552,Male,Occasional,1984-03-22,True
16394,538,Jennifer,Young,jennifer.young@gmail.com,1982-6056,Other,Standard,1999-12-08,True
16395,725,Zachary,Mack,zachary.mack@gmail.com,+52-0771-1158,Male,Standard,1966-04-21,True
16396,728,Aaron,Lopez,aaron.lopez1@gmail.com,+49-9871-5468,Male,Standard,1965-06-21,True
16397,391,Martha,Peterson,martha.peterson@gmail.com,5977-2673,Female,Sports Enthusiast,2005-09-16,True
16398,601,Jamie,Torres,jamie.torres@gmail.com,+49-0341-2903,Female,Occasional,1997-02-15,True
16399,369,Jacqueline,Richard,jacqueline.richard@gmail.com,+1-7323-6244,Female,Occasional,1990-04-20,True
16400,152,Sarah,Monroe,sarah.monroe@gmail.com,,Female,Standard,1974-12-10,True
16401,542,Ralph,Reese,ralph.reese@gmail.com,+52-6190-6989,Other,Occasional,1956-07-26,True
16402,363,Stephen,Hardy,stephen.hardy@gmail.com,+34-2144-1417,Male,Standard,1977-01-18,False
16403,766,Kevin,Woods,kevin.woods@gmail.com,+34-7241-1591,Male,Premium,1970-11-08,True
16404,732,Valerie,Miller,valerie.miller@gmail.com,+52-3360-1730,Female,Sports Enthusiast,1974-06-12,True
16405,69,Amy,Smith,amy.smith4@gmail.com,,Female,Occasional,1976-07-16,True
16406,53,Kelly,Mendez,kelly.mendez@gmail.com,9201-2308,Female,Occasional,1961-05-24,True
16407,350,Ricky,Pham,ricky.pham@gmail.com,+49-2573-7779,Male,Occasional,1988-02-28,True
16408,767,Brittany,Sanchez,brittany.sanchez@gmail.com,,Female,Premium,1963-10-10,True
16409,375,Lisa,Phillips,lisa.phillips@gmail.com,+49-3790-3568,Female,Standard,1973-06-28,True
16410,325,Shelia,Hodges,shelia.hodges@gmail.com,+44-4230-3134,Female,Sports Enthusiast,1961-10-21,True
16411,214,Charlene,Collins,charlene.collins@gmail.com,+44-2609-2383,Female,Standard,1955-09-15,True
16412,789,Karina,Johnson,karina.johnson@gmail.com,+1-1983-7511,Female,Sports Enthusiast,1997-08-04,True
16413,270,Jason,Davis,jason.davis@gmail.com,+44-6436-2855,Male,Occasional,1981-07-24,True
16414,137,James,Whitaker,james.whitaker@gmail.com,+34-6750-4733,Male,Standard,1962-07-05,True
16415,366,Daniel,Monroe,daniel.monroe1@gmail.com,+34-2541-8686,Male,Standard,2006-04-29,True
16416,231,Joel,Huff,joel.huff@gmail.com,7836-0060,Male,Occasional,2004-08-04,True
16417,180,Richard,Morris,richard.morris@gmail.com,,Male,Sports Enthusiast,1954-01-02,True
16418,69,Patty,Russo,patty.russo@gmail.com,+44-1650-8126,Female,Standard,1985-06-10,True
16419,604,Carmen,Carlson,carmen.carlson@gmail.com,+52-6464-9010,Female,Sports Enthusiast,1952-08-10,True
16420,13,Tiffany,Fletcher,tiffany.fletcher@gmail.com,8821-7843,Female,Occasional,1952-03-11,True
16421,760,Benjamin,Macdonald,benjamin.macdonald@gmail.com,1582-7029,Male,Standard,1991-06-03,True
16422,28,Jason,Riley,jason.riley@gmail.com,+34-7379-0354,Male,Occasional,1983-08-30,True
16423,635,Antonio,Johnston,antonio.johnston@gmail.com,+34-6773-3823,Male,Standard,1995-07-18,True
16424,431,Marie,Rodriguez,marie.rodriguez@gmail.com,+52-8434-2941,Female,Occasional,1956-09-20,True
16425,259,Sharon,Mendoza,sharon.mendoza@gmail.com,+44-8219-0675,Female,Occasional,1964-03-11,True
16426,178,Shannon,Williams,shannon.williams1@gmail.com,3110-3173,Female,Standard,1983-09-07,True
16427,253,James,Sanders,james.sanders@gmail.com,+1-2892-8200,Male,Occasional,1979-08-31,True
16428,315,Anthony,Hamilton,anthony.hamilton@gmail.com,,Male,Sports Enthusiast,1973-08-19,True
16429,257,Sheila,Brown,sheila.brown@gmail.com,,Female,Occasional,1967-11-30,True
16430,28,Kenneth,Adams,kenneth.adams1@gmail.com,+49-6854-5273,Male,Sports Enthusiast,1981-08-29,True
16431,750,Bryan,Sandoval,bryan.sandoval@gmail.com,+44-5968-8845,Male,Premium,1973-04-30,True
16432,457,Kenneth,Bond,kenneth.bond@gmail.com,,Male,Standard,2007-07-16,True
16433,327,John,Lynch,john.lynch@gmail.com,+44-4627-6711,Male,Sports Enthusiast,1973-07-28,True
16434,339,Megan,Garcia,megan.garcia1@gmail.com,+44-9321-0748,Female,Premium,1991-10-03,False
16435,580,Laura,Mitchell,laura.mitchell@gmail.com,+49-4896-0920,Female,Standard,1991-02-25,True
16436,24,Jeremy,Bradley,jeremy.bradley@gmail.com,3081-3563,Male,Standard,1980-12-01,True
16437,556,Lisa,Nunez,lisa.nunez@gmail.com,5337-3762,Female,Standard,1962-08-09,True
16438,193,Kirsten,Nelson,kirsten.nelson@gmail.com,+49-4638-8387,Female,Occasional,1991-02-01,True
16439,629,Jason,Jones,jason.jones2@gmail.com,1409-2755,Male,Standard,1998-02-14,True
16440,74,Eduardo,Jacobs,eduardo.jacobs@gmail.com,8733-5292,Other,Occasional,1984-12-28,True
16441,520,Timothy,Robinson,timothy.robinson@gmail.com,+52-6679-1591,Male,Occasional,1983-04-30,True
16442,306,Kayla,Potter,kayla.potter@gmail.com,,Female,Sports Enthusiast,2002-05-12,True
16443,738,Kimberly,Collins,kimberly.collins@gmail.com,+44-8423-6119,Female,Standard,1991-10-15,True
16444,430,John,Atkinson,john.atkinson@gmail.com,+49-0829-5432,Male,Sports Enthusiast,2005-12-12,True
16445,62,Kimberly,Escobar,kimberly.escobar@gmail.com,+44-6080-5944,Female,Standard,1953-11-15,True
16446,780,Eric,Strickland,eric.strickland@gmail.com,3446-2200,Prefer Not to Say,Occasional,2003-10-18,True
16447,9,Jordan,Howell,jordan.howell@gmail.com,,Female,Standard,1954-05-16,True
16448,577,Victoria,Yang,victoria.yang@gmail.com,+1-1700-9945,Female,Standard,1967-01-03,True
16449,542,Kimberly,Jordan,kimberly.jordan@gmail.com,+44-8502-9573,Female,Standard,1964-06-05,True
16450,495,Cassandra,Downs,cassandra.downs@gmail.com,+34-5025-6072,Female,Sports Enthusiast,1986-04-03,True
16451,554,Samantha,Lopez,samantha.lopez@gmail.com,+44-7683-0816,Prefer Not to Say,Standard,1964-07-05,True
16452,665,Melissa,Smith,melissa.smith4@gmail.com,+1-0748-0334,Female,Occasional,1963-10-01,True
16453,355,Richard,Johnson,richard.johnson@gmail.com,+44-9814-7388,Male,Standard,1956-02-27,True
16454,734,Micheal,Brown,micheal.brown@gmail.com,5668-9895,Male,Premium,2004-02-12,True
16455,688,Erika,Freeman,erika.freeman@gmail.com,9298-1514,Female,Occasional,1988-10-16,True
16456,761,Gary,Travis,gary.travis@gmail.com,,Male,Occasional,1966-11-10,True
16457,445,Allen,Burnett,allen.burnett@gmail.com,+52-8793-2217,Other,Standard,1981-03-07,True
16458,408,Cory,Juarez,cory.juarez@gmail.com,+49-9154-2310,Male,Occasional,1960-09-18,True
16459,411,Todd,Cruz,todd.cruz@gmail.com,7406-6108,Male,Occasional,1974-10-27,True
16460,750,Scott,Acosta,scott.acosta@gmail.com,+34-6600-1455,Male,Standard,1958-07-01,True
16461,470,Brandon,Conley,brandon.conley@gmail.com,+52-3156-5880,Male,Sports Enthusiast,1980-10-22,True
16462,368,Janet,Hubbard,janet.hubbard@gmail.com,5683-0562,Female,Sports Enthusiast,1991-05-24,True
16463,524,Kelly,Jones,kelly.jones2@gmail.com,+49-3708-2529,Female,Standard,1974-01-15,True
16464,73,Alicia,Moore,alicia.moore@gmail.com,+52-1693-2878,Female,Occasional,1970-05-27,True
16465,180,Kimberly,Meza,kimberly.meza@gmail.com,+44-5526-8122,Female,Occasional,2006-09-21,True
16466,576,Nicole,Sullivan,nicole.sullivan@gmail.com,+34-3597-3637,Female,Occasional,2006-11-07,True
16467,255,Todd,Day,todd.day@gmail.com,,Male,Sports Enthusiast,1992-10-18,False
16468,680,Sandra,Shepherd,sandra.shepherd@gmail.com,+49-7150-1895,Female,Occasional,2000-12-26,True
16469,68,Bryan,Allen,bryan.allen@gmail.com,,Male,Sports Enthusiast,1952-09-17,True
16470,262,Angela,Conner,angela.conner@gmail.com,+44-1961-2603,Female,Standard,1978-07-02,False
16471,137,Anthony,Ramirez,anthony.ramirez1@gmail.com,+44-0425-0169,Male,Occasional,1977-03-07,True
16472,130,Danielle,Beck,danielle.beck@gmail.com,+1-8174-9997,Prefer Not to Say,Sports Enthusiast,1975-10-25,True
16473,252,Richard,Guerrero,richard.guerrero@gmail.com,,Male,Standard,1966-09-17,True
16474,74,Jacqueline,Hudson,jacqueline.hudson@gmail.com,6050-5211,Female,Standard,1978-07-18,True
16475,413,Margaret,Harrison,margaret.harrison@gmail.com,+44-1229-1086,Female,Occasional,1972-09-25,True
16476,57,Kimberly,Hogan,kimberly.hogan@gmail.com,+34-3593-8783,Female,Standard,2002-03-03,True
16477,8,Bailey,Valdez,bailey.valdez@gmail.com,+52-1546-9263,Female,Premium,1966-05-31,True
16478,647,Logan,Diaz,logan.diaz@gmail.com,+49-2504-7759,Male,Standard,1960-08-28,True
16479,640,Kayla,Jones,kayla.jones1@gmail.com,+49-8803-9353,Female,Standard,2006-02-20,True
16480,534,John,Roman,john.roman@gmail.com,+49-8822-9071,Prefer Not to Say,Occasional,1991-05-31,True
16481,29,Robert,Johnson,robert.johnson6@gmail.com,+34-5567-3502,Male,Premium,1992-01-11,True
16482,491,Steven,Wheeler,steven.wheeler@gmail.com,+52-2158-9140,Male,Occasional,2001-02-13,True
16483,12,Eric,Gross,eric.gross@gmail.com,+44-6136-9661,Male,Occasional,2000-05-17,True
16484,89,Douglas,Green,douglas.green@gmail.com,6895-1529,Male,Standard,1952-07-30,True
16485,696,Randy,Fleming,randy.fleming@gmail.com,+34-6363-9527,Male,Standard,2008-06-01,True
16486,567,Kimberly,Murphy,kimberly.murphy@gmail.com,+1-9033-2437,Female,Occasional,1971-01-25,True
16487,464,Larry,Walker,larry.walker@gmail.com,+44-7613-7286,Male,Occasional,1961-09-21,True
16488,567,Dawn,Moore,dawn.moore1@gmail.com,+52-1745-7443,Female,Sports Enthusiast,1958-01-29,True
16489,537,Kristin,Tanner,kristin.tanner@gmail.com,1459-9407,Female,Sports Enthusiast,1971-04-09,True
16490,634,Zachary,Warner,zachary.warner@gmail.com,,Male,Occasional,1975-10-26,True
16491,667,Vanessa,Dean,vanessa.dean@gmail.com,6957-3923,Female,Standard,1971-09-21,True
16492,491,Melissa,Hamilton,melissa.hamilton@gmail.com,+34-3065-9098,Female,Occasional,2008-02-02,True
16493,656,Sarah,Carlson,sarah.carlson1@gmail.com,,Female,Standard,1994-12-26,True
16494,172,Alisha,Mason,alisha.mason1@gmail.com,+34-5191-8422,Female,Occasional,1978-01-15,True
16495,570,Wendy,Bernard,wendy.bernard@gmail.com,+1-2772-4504,Female,Occasional,1972-10-04,True
16496,295,Amber,Henderson,amber.henderson@gmail.com,5586-3522,Female,Sports Enthusiast,1985-07-14,True
16497,752,Thomas,Jones,thomas.jones3@gmail.com,+49-8883-1464,Male,Sports Enthusiast,2007-03-22,True
16498,141,Susan,Carter,susan.carter@gmail.com,,Other,Occasional,1992-10-31,True
16499,785,Shannon,Patterson,shannon.patterson1@gmail.com,+52-4884-7176,Female,Occasional,1958-09-30,True
16500,142,Margaret,Pitts,margaret.pitts@gmail.com,+44-7524-9008,Female,Sports Enthusiast,1963-05-25,True
16501,130,James,Garcia,james.garcia2@gmail.com,+44-1026-4338,Male,Premium,1991-09-10,True
16502,401,Peter,Cohen,peter.cohen@gmail.com,5420-5263,Male,Sports Enthusiast,1970-10-08,True
16503,295,Sara,Ramirez,sara.ramirez@gmail.com,+49-0690-7548,Female,Standard,1997-06-01,True
16504,213,Tracy,Ortiz,tracy.ortiz@gmail.com,+1-2456-3580,Female,Occasional,1965-04-29,True
16505,440,Sharon,Williams,sharon.williams@gmail.com,+34-1326-2985,Female,Standard,1994-07-08,True
16506,38,Tanya,Peterson,tanya.peterson@gmail.com,+44-9263-8795,Prefer Not to Say,Standard,1996-09-04,True
16507,276,Kelly,Irwin,kelly.irwin@gmail.com,+49-9267-9386,Female,Standard,1963-05-17,True
16508,303,Angela,Ramirez,angela.ramirez@gmail.com,+1-9573-3656,Prefer Not to Say,Sports Enthusiast,2007-05-13,True
16509,682,Michael,Scott,michael.scott2@gmail.com,+44-0312-9527,Male,Occasional,1987-04-28,True
16510,763,Matthew,Washington,matthew.washington@gmail.com,6841-5364,Male,Premium,2004-07-18,True
16511,410,Melinda,Proctor,melinda.proctor@gmail.com,+49-4131-0892,Female,Sports Enthusiast,2003-08-06,True
16512,612,Frank,Washington,frank.washington@gmail.com,,Male,Occasional,1969-06-30,True
16513,185,Dominique,Smith,dominique.smith@gmail.com,+49-0445-0901,Female,Sports Enthusiast,1952-03-12,True
16514,516,Crystal,Gonzalez,crystal.gonzalez@gmail.com,4623-0137,Female,Occasional,1965-10-22,True
16515,602,Holly,Francis,holly.francis@gmail.com,,Female,Occasional,1982-06-06,True
16516,165,Kelly,Gutierrez,kelly.gutierrez1@gmail.com,+52-9446-1979,Female,Occasional,1984-07-11,True
16517,719,Jermaine,Lawrence,jermaine.lawrence@gmail.com,+44-7034-4717,Male,Standard,1957-01-21,True
16518,143,Lisa,Thompson,lisa.thompson1@gmail.com,,Female,Occasional,1991-05-04,True
16519,473,Brittany,Collins,brittany.collins@gmail.com,+34-5883-1598,Female,Standard,1984-11-07,True
16520,167,Eric,Spears,eric.spears@gmail.com,,Male,Standard,1981-09-03,True
16521,627,Jennifer,Brewer,jennifer.brewer1@gmail.com,5480-3958,Female,Standard,1999-05-27,True
16522,491,Ashlee,Nelson,ashlee.nelson@gmail.com,+44-3233-3114,Female,Occasional,1975-08-11,True
16523,191,Vincent,Reed,vincent.reed@gmail.com,+1-5985-1554,Male,Occasional,1983-12-15,False
16524,697,Jonathan,Lewis,jonathan.lewis@gmail.com,+1-5254-0299,Male,Standard,1965-10-16,True
16525,52,Zachary,Jones,zachary.jones1@gmail.com,+1-3871-3549,Male,Occasional,1989-11-22,True
16526,207,Kenneth,Miller,kenneth.miller3@gmail.com,+52-3678-2927,Male,Occasional,1973-10-05,True
16527,513,Brandy,Callahan,brandy.callahan@gmail.com,+49-5163-4895,Female,Sports Enthusiast,1985-03-17,True
16528,44,Jamie,Lewis,jamie.lewis@gmail.com,+52-4330-9004,Male,Premium,2001-02-19,True
16529,585,Tara,Conley,tara.conley@gmail.com,,Female,Standard,1994-05-26,True
16530,357,William,Ramos,william.ramos@gmail.com,+34-5495-1290,Male,Premium,1980-12-06,True
16531,626,Nicole,Terry,nicole.terry@gmail.com,2714-1045,Female,Occasional,2005-10-14,True
16532,550,Kara,Schmidt,kara.schmidt@gmail.com,+34-9331-9536,Female,Occasional,1998-05-31,True
16533,194,Laura,Jefferson,laura.jefferson@gmail.com,+34-4328-3692,Female,Occasional,2006-03-08,True
16534,181,Christopher,Hunter,christopher.hunter@gmail.com,+34-8453-8943,Male,Standard,1994-11-28,True
16535,116,Cynthia,Hopkins,cynthia.hopkins@gmail.com,+52-5117-8058,Female,Sports Enthusiast,1959-05-25,True
16536,605,Heather,Wood,heather.wood@gmail.com,+44-4413-5634,Female,Premium,1957-01-07,True
16537,787,James,Ramirez,james.ramirez@gmail.com,+44-5000-1352,Other,Sports Enthusiast,1969-02-18,True
16538,107,Kimberly,White,kimberly.white@gmail.com,7235-2784,Female,Standard,1972-08-14,True
16539,21,David,Schultz,david.schultz@gmail.com,,Male,Occasional,1984-04-05,True
16540,216,Bruce,Edwards,bruce.edwards@gmail.com,+49-1614-5276,Male,Occasional,1955-04-03,True
16541,585,Scott,Woods,scott.woods@gmail.com,6071-9903,Male,Standard,1957-05-04,True
16542,82,Lance,Osborne,lance.osborne@gmail.com,+44-1610-5693,Male,Standard,1951-09-21,True
16543,523,Megan,Wood,megan.wood@gmail.com,,Female,Standard,1990-03-30,True
16544,208,Valerie,Clark,valerie.clark@gmail.com,,Female,Standard,1969-03-24,True
16545,746,Kimberly,Orozco,kimberly.orozco@gmail.com,+44-1585-8823,Female,Standard,1963-01-07,True
16546,251,Vickie,Shaffer,vickie.shaffer@gmail.com,+34-4047-4521,Female,Standard,1963-06-09,True
16547,102,David,Bullock,david.bullock@gmail.com,+49-3593-8269,Male,Sports Enthusiast,2007-04-17,True
16548,421,Daniel,Ward,daniel.ward@gmail.com,,Male,Occasional,1983-12-20,True
16549,521,Kathy,Lewis,kathy.lewis@gmail.com,+34-9317-3972,Female,Sports Enthusiast,1974-12-14,True
16550,795,Kathleen,Wilson,kathleen.wilson@gmail.com,+44-9464-3836,Female,Standard,1999-12-04,True
16551,768,Francisco,Jackson,francisco.jackson@gmail.com,,Male,Premium,1960-11-25,True
16552,762,Emma,Maldonado,emma.maldonado@gmail.com,+44-4838-1806,Female,Sports Enthusiast,1981-07-28,True
16553,417,Mitchell,Thomas,mitchell.thomas1@gmail.com,,Male,Occasional,1976-06-05,True
16554,276,Cynthia,Hale,cynthia.hale@gmail.com,,Female,Occasional,1996-10-10,True
16555,427,Brendan,Harris,brendan.harris@gmail.com,+34-8883-6305,Male,Sports Enthusiast,1975-10-20,True
16556,152,Gregory,Harmon,gregory.harmon@gmail.com,+1-7158-6743,Male,Occasional,1964-05-09,True
16557,391,Rickey,Blackwell,rickey.blackwell@gmail.com,+49-5811-3480,Male,Standard,1969-06-14,True
16558,560,Gabriel,Kim,gabriel.kim@gmail.com,+44-2888-4381,Male,Occasional,1957-09-28,True
16559,586,Kristen,Henry,kristen.henry@gmail.com,+52-0290-1797,Female,Occasional,1987-06-04,True
16560,94,Stephen,Brooks,stephen.brooks@gmail.com,8191-2801,Male,Occasional,1989-03-13,True
16561,8,Adam,Fletcher,adam.fletcher@gmail.com,+49-8629-4579,Male,Standard,1963-08-19,False
16562,92,Scott,Nguyen,scott.nguyen@gmail.com,6343-6302,Male,Premium,2005-01-04,True
16563,540,Gabriel,Mills,gabriel.mills@gmail.com,,Male,Occasional,1978-03-05,True
16564,679,Zachary,Torres,zachary.torres@gmail.com,+52-9282-5516,Male,Occasional,1956-06-29,True
16565,482,Joseph,Austin,joseph.austin@gmail.com,,Male,Sports Enthusiast,1960-11-02,True
16566,768,Eduardo,Alvarez,eduardo.alvarez@gmail.com,8032-0004,Male,Occasional,2002-02-13,True
16567,624,Meghan,Moore,meghan.moore@gmail.com,+1-7877-2207,Female,Occasional,1964-07-29,True
16568,602,Jamie,Diaz,jamie.diaz@gmail.com,+49-0002-4711,Female,Occasional,1990-11-17,True
16569,32,Michael,Alexander,michael.alexander@gmail.com,+44-4920-2867,Other,Occasional,1978-09-03,True
16570,725,Catherine,Lopez,catherine.lopez1@gmail.com,+52-1014-1697,Female,Sports Enthusiast,1997-12-22,True
16571,551,Nicholas,Hayes,nicholas.hayes@gmail.com,+52-2441-2264,Male,Standard,1997-05-31,True
16572,774,Pamela,Mcdowell,pamela.mcdowell@gmail.com,+1-1204-3573,Female,Standard,1992-09-04,True
16573,627,Christopher,Bowman,christopher.bowman@gmail.com,+52-7314-2682,Male,Occasional,2003-07-21,True
16574,352,Sheila,Lynn,sheila.lynn@gmail.com,+44-9781-7469,Female,Occasional,1966-09-12,True
16575,759,Nathaniel,James,nathaniel.james@gmail.com,7390-1145,Male,Standard,2007-10-22,True
16576,750,Kelly,Richardson,kelly.richardson@gmail.com,,Female,Standard,1991-06-05,True
16577,188,Joshua,Mckenzie,joshua.mckenzie@gmail.com,+52-1937-2840,Male,Sports Enthusiast,1951-11-09,True
16578,50,Brandy,Thomas,brandy.thomas@gmail.com,7481-0527,Female,Occasional,1954-04-01,True
16579,649,Dale,Mann,dale.mann@gmail.com,+49-9464-1906,Male,Standard,1971-11-29,True
16580,431,Christopher,Ortiz,christopher.ortiz@gmail.com,+1-0345-7080,Other,Occasional,1996-09-14,True
16581,267,Julia,Sweeney,julia.sweeney@gmail.com,,Female,Standard,1978-05-19,True
16582,53,Amy,Wood,amy.wood@gmail.com,+34-9516-4244,Female,Standard,1967-06-08,True
16583,361,Sarah,Fields,sarah.fields@gmail.com,+49-1511-4585,Female,Occasional,1969-01-10,True
16584,371,Jerry,Johnson,jerry.johnson@gmail.com,,Male,Occasional,1999-03-17,True
16585,304,Reginald,Houston,reginald.houston@gmail.com,+1-3240-4128,Male,Occasional,1957-07-14,True
16586,711,Randall,Calderon,randall.calderon1@gmail.com,+49-7008-2197,Male,Occasional,1964-06-02,True
16587,60,Shelly,Pineda,shelly.pineda@gmail.com,+1-1151-0326,Female,Occasional,1957-07-18,True
16588,124,Jill,Buckley,jill.buckley@gmail.com,+49-7125-9156,Female,Standard,1984-11-14,True
16589,639,Nicole,Rosales,nicole.rosales@gmail.com,7658-0802,Female,Standard,1962-10-22,True
16590,783,Kimberly,Horton,kimberly.horton@gmail.com,,Female,Sports Enthusiast,2006-03-26,True
16591,460,Jason,Fitzgerald,jason.fitzgerald@gmail.com,,Male,Sports Enthusiast,1971-11-16,True
16592,161,Ann,Archer,ann.archer@gmail.com,+34-1766-3302,Female,Occasional,2007-04-17,True
16593,400,William,Matthews,william.matthews@gmail.com,+52-8192-7423,Male,Standard,1977-01-04,True
16594,726,John,Warren,john.warren@gmail.com,+49-2660-4881,Male,Occasional,1976-09-03,True
16595,56,Scott,Vaughn,scott.vaughn@gmail.com,5334-4627,Male,Occasional,1959-05-30,True
16596,74,Sarah,Wright,sarah.wright@gmail.com,+52-6680-5996,Female,Occasional,1975-01-30,True
16597,250,Cathy,Donovan,cathy.donovan@gmail.com,+49-9077-3037,Female,Standard,1987-09-13,True
16598,158,Krista,Davies,krista.davies@gmail.com,,Female,Standard,1992-07-20,True
16599,79,Robert,Bush,robert.bush@gmail.com,+44-7474-0932,Male,Occasional,1966-05-01,True
16600,500,Matthew,Frank,matthew.frank@gmail.com,,Male,Standard,1976-08-22,True
16601,175,William,Melton,william.melton@gmail.com,,Male,Standard,1992-04-04,True
16602,597,James,Carey,james.carey@gmail.com,1395-0400,Male,Standard,1967-01-20,True
16603,160,Jesse,Adkins,jesse.adkins@gmail.com,9629-0576,Male,Occasional,1987-11-16,True
16604,511,Sarah,Malone,sarah.malone@gmail.com,+1-8554-9466,Female,Sports Enthusiast,1986-08-31,True
16605,12,Katelyn,Malone,katelyn.malone@gmail.com,,Female,Standard,1969-12-22,True
16606,768,Debra,Roberts,debra.roberts@gmail.com,4649-0797,Female,Standard,2001-03-29,True
16607,82,Ashley,Sims,ashley.sims@gmail.com,+44-8110-0322,Female,Standard,1995-09-12,True
16608,95,Tammy,Moore,tammy.moore@gmail.com,,Female,Occasional,1981-11-16,True
16609,474,Christopher,Smith,christopher.smith10@gmail.com,+44-6515-0472,Male,Standard,1956-07-15,True
16610,59,Vincent,Douglas,vincent.douglas@gmail.com,+44-4591-4231,Male,Standard,1983-12-20,True
16611,159,Richard,Ingram,richard.ingram@gmail.com,,Male,Sports Enthusiast,1963-07-15,True
16612,356,Ronald,Rhodes,ronald.rhodes@gmail.com,+44-7066-2770,Male,Occasional,1961-04-11,True
16613,64,Robert,Anderson,robert.anderson@gmail.com,+52-8929-0800,Male,Occasional,2008-01-26,False
16614,172,Krystal,Gross,krystal.gross@gmail.com,8841-1504,Female,Sports Enthusiast,1996-06-07,True
16615,582,Bryan,Holmes,bryan.holmes@gmail.com,+49-4069-1817,Male,Standard,1988-02-19,True
16616,325,Jillian,Hansen,jillian.hansen@gmail.com,7685-7986,Female,Occasional,1998-02-09,True
16617,192,Sonya,Bennett,sonya.bennett@gmail.com,+34-9413-8917,Female,Standard,1987-11-20,True
16618,275,Sydney,Reynolds,sydney.reynolds@gmail.com,1266-8894,Female,Sports Enthusiast,1995-11-24,True
16619,630,Leslie,Pearson,leslie.pearson@gmail.com,+44-1847-8881,Female,Occasional,1954-06-06,True
16620,212,Lisa,Baker,lisa.baker2@gmail.com,+44-8373-6763,Female,Sports Enthusiast,1952-11-16,True
16621,120,Angela,Bean,angela.bean@gmail.com,0985-1309,Female,Sports Enthusiast,1970-08-03,True
16622,235,Mary,Moreno,mary.moreno@gmail.com,,Female,Standard,1990-07-29,True
16623,648,Kelly,Hernandez,kelly.hernandez1@gmail.com,+1-5364-5447,Female,Occasional,1996-09-26,True
16624,207,Charles,James,charles.james@gmail.com,,Male,Sports Enthusiast,1955-04-17,True
16625,52,William,Black,william.black@gmail.com,,Male,Standard,1977-12-06,True
16626,467,Monica,Smith,monica.smith3@gmail.com,+52-3071-7872,Female,Standard,1991-08-19,True
16627,107,Michael,Washington,michael.washington1@gmail.com,+52-7948-0410,Male,Premium,1978-04-23,True
16628,400,Jacqueline,Simpson,jacqueline.simpson@gmail.com,,Female,Standard,1996-12-15,True
16629,492,Robert,Christensen,robert.christensen@gmail.com,+34-4835-2165,Male,Standard,1969-06-22,True
16630,441,David,Curtis,david.curtis@gmail.com,+44-1864-5026,Male,Occasional,1978-09-25,True
16631,765,Mark,Ward,mark.ward@gmail.com,,Male,Standard,1979-01-17,True
16632,337,Linda,Curtis,linda.curtis@gmail.com,9643-9062,Female,Standard,1964-05-22,True
16633,476,Marie,Perry,marie.perry@gmail.com,+44-4868-3306,Female,Sports Enthusiast,1964-06-11,True
